it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	
0	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.14699973288398346	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	0.1671301971083097	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239	-0.020130464224326239
1000	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.17477489223029205	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.16281258716645752	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527	0.011962305063834527
2000	0.32233864311581822	0.32233864311581822	0.32233864311581822	0.32233864311581822	0.32233864311581822	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.12251685177270592	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.23352007336585087	0.37699347005326445	0.37699347005326445	0.37699347005326445	0.37699347005326445	0.37699347005326445	0.37699347005326445	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	0.097310987190595263	-0.054654826937446221	-0.054654826937446221	-0.054654826937446221	-0.054654826937446221	-0.054654826937446221	-0.25447661828055851	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.02520586458211066	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562	0.13620908617525562
3000	0.26292650316365856	0.26292650316365856	0.26292650316365856	0.26292650316365856	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.11148441620734641	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	0.27441493885481477	1.3483289497256907	1.3483289497256907	0.23842893747995636	0.23842893747995636	0.23842893747995636	0.23842893747995636	0.083258459407371574	0.083258459407371574	0.083258459407371574	0.083258459407371574	0.083258459407371574	0.083258459407371574	0.083258459407371574	0.083258459407371574	0.083258459407371574	0.083258459407371574	0.083258459407371574	0.083258459407371574	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.10794788703408366	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	0.045241759176302611	-1.0854024465620322	-1.0854024465620322	0.024497565683702205	0.024497565683702205	-0.12694452127260997	-0.12694452127260997	0.028225956799974833	0.028225956799974833	0.028225956799974833	0.028225956799974833	0.028225956799974833	0.028225956799974833	0.028225956799974833	0.028225956799974833	0.028225956799974833	0.028225956799974833	0.028225956799974833	0.028225956799974833	0.003536529173262748	0.003536529173262748	0.003536529173262748	0.003536529173262748	0.003536529173262748	0.003536529173262748	0.003536529173262748	0.003536529173262748	0.003536529173262748	0.003536529173262748	0.003536529173262748	0.003536529173262748	0.16646705182073113	0.16646705182073113	0.16646705182073113	0.16646705182073113	0.16646705182073113	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217	0.22917317967851217
4000	0.29018670480548503	0.29018670480548503	0.29018670480548503	0.29018670480548503	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.10738781788911264	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.27321996034429424	0.86574857459111054	0.86574857459111054	0.22305368122370856	0.22305368122370856	0.22305368122370856	0.22305368122370856	0.22305368122370856	0.09897397750979639	0.09897397750979639	0.09897397750979639	0.09897397750979639	0.09897397750979639	0.09897397750979639	0.09897397750979639	0.09897397750979639	0.09897397750979639	0.09897397750979639	0.09897397750979639	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.11385066752477235	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	0.021507247664653648	-0.57556186978562551	-0.57556186978562551	0.067133023581776474	0.067133023581776474	-0.11566586333459591	-0.11566586333459591	-0.11566586333459591	0.0084138403793162508	0.0084138403793162508	0.0084138403793162508	0.0084138403793162508	0.0084138403793162508	0.0084138403793162508	0.0084138403793162508	0.0084138403793162508	0.0084138403793162508	0.0084138403793162508	0.0084138403793162508	-0.006462849635659712	-0.006462849635659712	-0.006462849635659712	-0.006462849635659712	-0.006462849635659712	-0.006462849635659712	-0.006462849635659712	-0.006462849635659712	-0.006462849635659712	-0.006462849635659712	-0.006462849635659712	-0.006462849635659712	0.15936929281952189	0.15936929281952189	0.15936929281952189	0.15936929281952189	0.15936929281952189	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057	0.25171271267964057
5000	0.32204271688098784	0.32204271688098784	0.32204271688098784	0.32204271688098784	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.11264119369055751	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	0.41507433098503949	1.2343443281305166	1.2343443281305166	0.19990953818848606	0.19990953818848606	0.19990953818848606	0.19990953818848606	0.19990953818848606	0.19990953818848606	0.10358731399634065	0.10358731399634065	0.10358731399634065	0.10358731399634065	0.10358731399634065	0.10358731399634065	0.10358731399634065	0.10358731399634065	0.10358731399634065	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.095208229405325598	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	0.015747993978622359	-0.9123016112495288	-0.9123016112495288	0.12213317869250179	0.12213317869250179	-0.087268344497928543	-0.087268344497928543	-0.087268344497928543	-0.087268344497928543	0.0090538796942168653	0.0090538796942168653	0.0090538796942168653	0.0090538796942168653	0.0090538796942168653	0.0090538796942168653	0.0090538796942168653	0.0090538796942168653	0.0090538796942168653	0.017432964285231917	0.017432964285231917	0.017432964285231917	0.017432964285231917	0.017432964285231917	0.017432964285231917	0.017432964285231917	0.017432964285231917	0.017432964285231917	0.017432964285231917	0.017432964285231917	0.017432964285231917	0.017432964285231917	0.3198661015797139	0.3198661015797139	0.3198661015797139	0.3198661015797139	0.3198661015797139	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712	0.39932633700641712
6000	0.32697052751418554	0.32697052751418554	0.32697052751418554	0.32697052751418554	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.11457474763204999	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	0.40044383661558142	1.3402064798684192	1.3402064798684192	0.188086853099935	0.188086853099935	0.188086853099935	0.188086853099935	0.188086853099935	0.188086853099935	0.10659202860223166	0.10659202860223166	0.10659202860223166	0.10659202860223166	0.10659202860223166	0.10659202860223166	0.10659202860223166	0.10659202860223166	0.10659202860223166	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.10256154257001472	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	0.015407731996577677	-1.0132359523542336	-1.0132359523542336	0.13888367441425054	0.13888367441425054	-0.073512105467885017	-0.073512105467885017	-0.073512105467885017	-0.073512105467885017	0.0079827190298183276	0.0079827190298183276	0.0079827190298183276	0.0079827190298183276	0.0079827190298183276	0.0079827190298183276	0.0079827190298183276	0.0079827190298183276	0.0079827190298183276	0.012013205062035265	0.012013205062035265	0.012013205062035265	0.012013205062035265	0.012013205062035265	0.012013205062035265	0.012013205062035265	0.012013205062035265	0.012013205062035265	0.012013205062035265	0.012013205062035265	0.012013205062035265	0.012013205062035265	0.29788229404556671	0.29788229404556671	0.29788229404556671	0.29788229404556671	0.29788229404556671	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373	0.38503610461900373
7000	0.38820554603127688	0.38820554603127688	0.38820554603127688	0.38820554603127688	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.12582149666173376	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.24292810943751719	0.08648202648558273	0.08648202648558273	0.08648202648558273	0.08648202648558273	0.08648202648558273	1.0180115871361604	1.0180115871361604	0.26041935842702613	0.26041935842702613	0.26041935842702613	0.26041935842702613	0.26041935842702613	0.11475443727905495	0.11475443727905495	0.11475443727905495	0.11475443727905495	0.11475443727905495	0.11475443727905495	0.11475443727905495	0.11475443727905495	0.11475443727905495	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.091534189180439901	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	0.021143703189786589	-0.62980604110488347	-0.62980604110488347	0.12778618760425076	0.12778618760425076	-0.13459786176529237	-0.13459786176529237	-0.13459786176529237	0.011067059382678809	0.011067059382678809	0.011067059382678809	0.011067059382678809	0.011067059382678809	0.011067059382678809	0.011067059382678809	0.011067059382678809	0.011067059382678809	0.034287307481293855	0.034287307481293855	0.034287307481293855	0.034287307481293855	0.034287307481293855	0.034287307481293855	0.034287307481293855	0.034287307481293855	0.034287307481293855	0.034287307481293855	0.034287307481293855	0.034287307481293855	0.034287307481293855	0.15139392025707729	0.15139392025707729	0.15139392025707729	0.15139392025707729	0.15139392025707729	0.15139392025707729	0.2217844062477306	0.2217844062477306	0.2217844062477306	0.2217844062477306	0.2217844062477306	0.2217844062477306	0.2217844062477306	0.2217844062477306	0.2217844062477306	0.2217844062477306	0.2217844062477306	0.065338323295796141	0.065338323295796141	0.065338323295796141	0.065338323295796141	0.065338323295796141
8000	0.27091693072914946	0.27091693072914946	0.27091693072914946	0.27091693072914946	0.27091693072914946	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.10104004391095822	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26694018516129991	0.26044979279549585	0.26044979279549585	0.26044979279549585	0.26044979279549585	0.26044979279549585	0.26044979279549585	0.26044979279549585	0.89265458031856593	0.89265458031856593	0.18543393924369303	0.18543393924369303	0.18543393924369303	0.18543393924369303	0.1164178813078921	0.1164178813078921	0.1164178813078921	0.1164178813078921	0.1164178813078921	0.1164178813078921	0.1164178813078921	0.1164178813078921	0.1164178813078921	0.1164178813078921	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.094816442391033345	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	0.030213079999498803	-0.62173764958941646	-0.62173764958941646	0.085482991485456433	0.085482991485456433	0.085482991485456433	-0.084393895332734808	-0.01537783739693388	-0.01537783739693388	-0.01537783739693388	-0.01537783739693388	-0.01537783739693388	-0.01537783739693388	-0.01537783739693388	-0.01537783739693388	-0.01537783739693388	-0.01537783739693388	0.0062236015199248762	0.0062236015199248762	0.0062236015199248762	0.0062236015199248762	0.0062236015199248762	0.0062236015199248762	0.0062236015199248762	0.0062236015199248762	0.0062236015199248762	0.0062236015199248762	0.0062236015199248762	0.0062236015199248762	0.0062236015199248762	0.17212374277026657	0.17212374277026657	0.17212374277026657	0.17212374277026657	0.17212374277026657	0.17212374277026657	0.23672710516180112	0.23672710516180112	0.23672710516180112	0.23672710516180112	0.23672710516180112	0.23672710516180112	0.23672710516180112	0.23672710516180112	0.23672710516180112	0.23023671279599706	0.23023671279599706	0.23023671279599706	0.23023671279599706	0.23023671279599706	0.23023671279599706	0.23023671279599706
